Gene_acc,PG.ProteinAccessions,S1,S2,S3,I1,I2,I3,Desc
2987,Tb927.3.1440:mRNA-p1,Filtered,Filtered,679.9885864257812,227726.296875,244688.890625,232523.859375,"Spastin, putative"
2988,Tb927.3.1450:mRNA-p1;Tb927.3.1530:mRNA-p1,82161.9375,20593.55859375,83588.890625,Filtered,Filtered,Filtered,"CorA-like Mg2+ transporter protein, putative"
2990,Tb927.3.1480:mRNA-p1,57709.99609375,53718.78125,26510.4921875,166046.546875,190692.796875,155421.09375,"hypothetical protein, conserved"
2991,Tb927.3.1500:mRNA-p1,48024.31640625,50225.8984375,52797.2265625,177064.21875,198226.703125,216437.734375,"variant surface glycoprotein (VSG)-related, putative"
2992,Tb927.3.1550:mRNA-p1,164431.9375,98518.15625,144942.765625,4503.36767578125,1617.4095458984375,15254.8828125,"Rab3 GTPase-activating protein catalytic subunit, putative"
2993,Tb927.3.1560:mRNA-p1,30230.068359375,22544.103515625,38185.765625,432509.3125,485109.9375,487335.5,TRF-Interacting Factor 2
2994,Tb927.3.1570:mRNA-p1,174669.953125,197048.984375,228226.640625,30188.953125,54527.21484375,121536.859375,Lapatinib-binding protein kinase 3
2996,Tb927.3.1590:mRNA-p1,2524861.75,2348318.25,2560212.5,2502136.25,2210177.75,2508041.75,mitochondrial RNA binding complex 1 subunit
2997,Tb927.3.1600:mRNA-p1,139876.765625,166043.375,223765.421875,279599,199710.4375,258031.21875,Mitochondrial import inner membrane translocase subunit 10
2998,Tb927.3.1610:mRNA-p1,17594.267578125,21464.68359375,18638.478515625,19014.70703125,15011.390625,18190.38671875,"CMGC/CLK family protein kinase, putative"
2999,Tb927.3.1620:mRNA-p1,403697.0625,417874.75,412508.53125,74487.21875,76783.28125,63615.046875,"ER-golgi trafficking TRAPP I complex 85 kDa subunit, putative"
3000,Tb927.3.1630:mRNA-p1,272628.59375,327685.3125,345262.03125,114985.8125,118916.0546875,99030.2890625,"casein kinase 1, putative"
3001,Tb927.3.1670:mRNA-p1,344336.65625,352054,366517.09375,2475054.5,2343235.75,2519127,"Cilia- and flagella-associated protein 251, putative"
3002,Tb927.3.1680:mRNA-p1,3800304.25,3853896.5,4466757.5,839381.9375,878202.4375,1050953.25,Eukaryotic translation initiation factor 3 subunit F
3003,Tb927.3.1690:mRNA-p1,1598115.625,1924090.5,1735452,271172.25,219794.8125,211396.59375,"Mitochondrial ATP synthase subunit, putative"
3004,Tb927.3.1700:mRNA-p1,304415,331791.90625,324331.625,91035.9609375,97460.15625,102705.5234375,"diacylglycerol acyltransferase, putative"
3005,Tb927.3.1710:mRNA-p1,133822.8125,148981.5,155788.75,46880.28125,55228.28515625,91234.71875,mitochondrial ribosomal protein l24
3006,Tb927.3.1720:mRNA-p1,183720.703125,171880.984375,180447.84375,46029.06640625,33502.7734375,45875.265625,"hypothetical protein, conserved"
3007,Tb927.3.1730:mRNA-p1,64793.0234375,68806.6640625,65468.4453125,51983.83203125,69997.28125,54144.9453125,"hypothetical protein, conserved"
3008,Tb927.3.1740:mRNA-p1,328478.6875,321983.78125,374422.21875,2071554.125,2049573.375,1890765.125,"hypothetical protein, conserved"
3009,Tb927.3.1750:mRNA-p1,61432.296875,22525.65625,23793.8984375,546638.875,509480.375,634011.3125,Mad2-like HORMA domain containing protein
3010,Tb927.3.1760:mRNA-p1,390022.21875,365488.15625,373760.3125,99752.2890625,103776.8828125,90430.828125,"chaperone protein DnaJ, putative"
3011,Tb927.3.1770:mRNA-p1,2579452,48443236,43507896,1017982.375,1473870.25,1149060.625,"leucine-rich repeat protein (LRRP), putative"
3012,Tb927.3.1780:mRNA-p1,280299.03125,337566.5625,275160.03125,93050.4453125,83927.890625,91592.765625,U6 snRNA-associated Sm-like protein LSm8p
3013,Tb927.3.1790:mRNA-p1,5004809.5,5450501,5749259,2029416.75,2086728.875,1914111,"pyruvate dehydrogenase E1 beta subunit, putative"
3014,Tb927.3.1800:mRNA-p1,611424.4375,636007.1875,638080.75,279571.15625,254152.65625,267949.53125,"hypothetical protein, conserved"
3015,Tb927.3.1810:mRNA-p1,285725.28125,352522.4375,278918.375,347693.09375,347635.96875,341363.71875,"hypothetical protein, conserved"
3016,Tb927.3.1820:mRNA-p1,1154431.375,1096013,1133623.5,2062120.375,2170273,2336140.75,mitochondrial RNA binding complex 1 subunit
3017,Tb927.3.1830:mRNA-p1,143029.890625,122329.4453125,126244.9921875,88956.890625,69403.2734375,84507.3515625,"hypothetical protein, conserved"
3018,Tb927.3.1840:mRNA-p1,13590865,12704983,12630262,14223748,13725196,13578765,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative"
3019,Tb927.3.1850:mRNA-p1,42359.609375,18383.12890625,28335.0390625,278903.25,290816.3125,290392.84375,"CMGC/MAPK protein kinase, putative"
3020,Tb927.3.1860:mRNA-p1,Filtered,Filtered,Filtered,153273.1875,153841.359375,159473.875,"ATP-grasp domain containing protein, putative"
3021,Tb927.3.1880:mRNA-p1,125110.9140625,122810.390625,134701.15625,1927262,20412.615234375,130974.90625,"hypothetical protein, conserved"
3022,Tb927.3.1900:mRNA-p1,102795.5234375,68594.953125,99465.203125,6182070.5,6231396,6250678.5,"conserved protein, unknown function"
3023,Tb927.3.1910:mRNA-p1,146680.625,134733.140625,118136.359375,260144.78125,193206.515625,2593740.75,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative"
3024,Tb927.3.1920:mRNA-p1,706055.5625,790470.375,701540.75,143251.03125,107253.4921875,116170.3828125,General negative regulator of transcription subunit 5
3025,Tb927.3.1930:mRNA-p1,127471.53125,96740.703125,141192.984375,69489.890625,72036.8125,87551.859375,pre-mrna-processing factor 17
3027,Tb927.3.1970:mRNA-p1,362693.1875,297810.96875,318798.28125,88513.7734375,93818.71875,89859.171875,"phosphopantothenoylcysteine synthetase, putative"
3028,Tb927.3.1980:mRNA-p1,155619.171875,181672.96875,161681.421875,Filtered,Filtered,29401.677734375,"hypothetical protein, conserved"
3029,Tb927.3.1990:mRNA-p1,91814.609375,91803.078125,92564.3671875,1977970.125,2026951.375,1970397.75,"Tetratricopeptide repeat protein 29, putative"
3030,Tb927.3.2000:mRNA-p1,263069.3125,241972.171875,271903.96875,42167.33203125,98941.6796875,47562.07421875,"RNA-binding protein, putative"
3031,Tb927.3.2010:mRNA-p1,179787.265625,157484.390625,201022.328125,279142.625,295279.0625,293858.0625,"hypothetical protein, conserved"
3032,Tb927.3.2020:mRNA-p1,33723,15968.82421875,Filtered,53076.359375,57667.71484375,72077,"kinesin, putative"
3033,Tb927.3.2030.2:mRNA-p1,551209.9375,739732.4375,589054.4375,4218736.5,1447614.25,3820813.25,"acylphosphatase, putative"
3034,Tb927.3.2040:mRNA-p1,Filtered,Filtered,Filtered,17341.28515625,25553.3984375,21016.921875,"kinesin, putative"
3035,Tb927.3.2050:mRNA-p1,163206.0625,161857.46875,202376.28125,1028439.4375,975627.25,1050932,Minicircle replication factor 172
3036,Tb927.3.2060:mRNA-p1,69765.1015625,63919.15625,65548.875,16074.6220703125,13276.7998046875,13587.4892578125,"STE20-like serine/threonine-protein kinase, putative"
3037,Tb927.3.2070:mRNA-p1,110875.484375,87051.4609375,117373.3125,414314.875,367096.09375,421614.9375,"hypothetical protein, conserved"
3038,Tb927.3.2090:mRNA-p1,870629.5625,879503.8125,886870.5625,1180407,2029238.125,1350916.625,"Xaa-Pro aminopeptidase, putative"
3039,Tb927.3.2100:mRNA-p1,2758813.75,2728321.25,3202462.75,86801.1640625,66089.90625,136968.6875,"hypothetical protein, conserved"
3040,Tb927.3.2110:mRNA-p1,71476.421875,77062.640625,79091.9375,705651.3125,760266.625,759104,Mitochondrial import inner membrane translocase subunit TIM50
3041,Tb927.3.2120:mRNA-p1,65319.3984375,69530.7421875,71814.703125,208327.046875,517163.3125,591974.8125,"hypothetical protein, conserved"
3042,Tb927.3.2130:mRNA-p1,103019.25,103551.3359375,103363.21875,69352.5078125,57987.1328125,69009.9921875,"RNA pseudouridylate synthase, putative"
3043,Tb927.3.2140:mRNA-p1,67338.6640625,66633.40625,62178.34375,Filtered,13083.8564453125,Filtered,"transcription activator, putative"
3044,Tb927.3.2150:mRNA-p1,309765.9375,248109.34375,288896.34375,96252.3203125,56537.93359375,51449.7890625,"protein phosphatase 2C, putative"
3046,Tb927.3.2170:mRNA-p1,269084.6875,293617.15625,278090.40625,95742.578125,123559.3671875,160385.265625,"translation elongation factor EF-2, putative"
3047,Tb927.3.2180:mRNA-p1,429828,473338.46875,462675.1875,89199.5859375,74656.03125,100250.1875,"Mitochondrial ATP synthase subunit, putative"
3048,Tb927.3.2190:mRNA-p1,389962.0625,371351.90625,384346.21875,158148.671875,158080.53125,173236.84375,Capping enzyme RNA triphosphatase 1
3049,Tb927.3.2200:mRNA-p1,142117.1875,149815.4375,148500.4375,88542.4296875,97269.140625,12655.51953125,"TPR repeat, putative"
3050,Tb927.3.2210:mRNA-p1,224247.671875,206197.421875,248743.34375,19826.34765625,28990.951171875,26042.798828125,"KIF-1 binding protein C terminal, putative"
3051,Tb927.3.2220:mRNA-p1,1086191.75,1210210.25,1062655.875,44849.1640625,39585.625,41120.6640625,eukaryotic translation initiation factor 3 subunit j
3052,Tb927.3.2230:mRNA-p1,4361665,5066193,5227284,1970579.625,1709601.625,1918536.125,"succinyl-CoA synthetase alpha subunit, putative"
3054,Tb927.3.2270:mRNA-p1,350601.4375,404086.5,261297.9375,284129.09375,874697.0625,14979.3935546875,"hypothetical protein, conserved"
3055,Tb927.3.2280:mRNA-p1,102142.9375,97068.6953125,124361.3984375,1379920.5,24719.9765625,10626.87109375,"vacuolar sorting protein 33 , putative"
3056,Tb927.3.2290:mRNA-p1,165390.515625,150286.09375,141400.34375,79566.78125,82772.28125,77338.5546875,"chaperone protein DnaJ, putative"
3057,Tb927.3.2300:mRNA-p1,245141.203125,279875.4375,220292.140625,6975.74365234375,67548.578125,Filtered,"DNL zinc finger, putative"
3058,Tb927.3.2310:mRNA-p1,343934.9375,260019,336525.3125,12431854,12389591,13057710,parkin coregulated gene protein
3059,Tb927.3.2320:mRNA-p1,192432.9375,194873.609375,211801.265625,Filtered,Filtered,Filtered,"COP9 signalosome complex subunit 2, putative"
3060,Tb927.3.2330:mRNA-p1,351812.78125,385079.96875,339943.9375,382154.46875,402736.5,384246.40625,kinetoplastid kinetochore protein 17
3061,Tb927.3.2350:mRNA-p1,30078.435546875,39131.97265625,53856.5703125,578017.4375,555517.0625,604160.75,"hypothetical protein, conserved"
3063,Tb927.3.2410:mRNA-p1,318747.125,383277.09375,385737.875,583686.25,470490.25,574164.5625,Peroxisome biogenesis factor 10
3064,Tb927.3.2420:mRNA-p1,1024105.5,1308968,843454.875,102037.515625,108349.1875,93240.46875,"Microsomal signal peptidase 12 kDa subunit (SPC12), putative"
3065,Tb927.3.2430:mRNA-p1,181055.234375,201084.21875,198852.796875,Filtered,4512.2216796875,Filtered,"Alsin, putative"
3066,Tb927.3.2440:mRNA-p1,979623.625,1057944.25,965246.875,171822.5,146291.46875,150754.5625,AGC essential kinase 1
3067,Tb927.3.2470:mRNA-p1,27254.26953125,27721.673828125,23524.669921875,619075.25,607826.5625,551830.375,Pumilio homology domain family member 8
3068,Tb927.3.2475:mRNA-p1,170651.28125,198593.265625,187998.921875,1879279.25,1844785.625,1889660.5,hypothetical protein
3069,Tb927.3.2490:mRNA-p1,948090.875,885897.1875,938327.25,1491599.875,1663140.5,1595407.625,"hypothetical protein, conserved"
3070,Tb927.3.2600:mRNA-p1,6244056.5,5971892.5,6297770.5,485385.21875,482908.34375,500081.8125,"ATP-dependent DEAD/H RNA helicase, putative"
3071,Tb927.3.2610:mRNA-p1,237448.515625,163375.171875,155642.421875,16502.08984375,198249.421875,16592.375,GPI inositol deacylase 2
3074,Tb927.3.2640:mRNA-p1,125257.71875,649254.75,103396.625,329009.5625,330227.5625,305166.875,"hypothetical protein, conserved"
3076,Tb927.3.2660:mRNA-p1,48321.421875,41408.66796875,48002.8359375,48992.53515625,45172.89453125,43963.91015625,"TatD related DNase, putative"
3077,Tb927.3.2670:mRNA-p1,772525.25,772402.0625,867707.875,245135.390625,224014.3125,215957.09375,"hypothetical protein, conserved"
3078,Tb927.3.2680:mRNA-p1,434687.3125,393097.5,387934.625,229261.765625,5845.9296875,11855.86328125,"Ubiquitin-like domain containing protein, putative"
3079,Tb927.3.2690:mRNA-p1,1565588,1495923.125,1579687.5,Filtered,Filtered,3051104.25,"AGC/RSK family serine/threonine kinase, putative"
3080,Tb927.3.2700:mRNA-p1,407203.625,408617.125,284542.4375,268793.6875,219917.8125,237992.1875,"hypothetical protein, conserved"
3082,Tb927.3.2730:mRNA-p1,4402.20751953125,1307.989013671875,60296.0859375,183585.34375,322817.65625,288104.625,SUMO-interacting motif-containing protein
3083,Tb927.3.2740:mRNA-p1,87233.4921875,101213.8984375,99824.21875,52929.4453125,112219.1015625,101562.2265625,"hypothetical protein, conserved"
3084,Tb927.3.2750:mRNA-p1,102986.921875,101368.8515625,109173.640625,706564.8125,564489.0625,668091.25,"hypothetical protein, conserved"
3085,Tb927.3.2760:mRNA-p1,147147.90625,311446.25,86527.109375,218804.484375,212404.5625,157723.875,"hypothetical protein, conserved"
3086,Tb927.3.2780:mRNA-p1,421937.65625,441137.96875,389480.53125,75394.5703125,68540.125,83777.1484375,"hypothetical protein, conserved"
3087,Tb927.3.2810:mRNA-p1,83996.28125,86470.2421875,82979.2421875,49089.375,44538.3203125,42449.98046875,"hypothetical protein, conserved"
3088,Tb927.3.2820:mRNA-p1,187986.390625,204087.765625,188746.890625,108871.375,98866.6875,94912.8828125,"TFIIF-stimulated CTD phosphatase, putative"
3089,Tb927.3.2830:mRNA-p1,47103.11328125,44280.5625,47102.0546875,740228,670016.625,741857.875,"brix domain containing protein, putative"
3090,Tb927.3.2840:mRNA-p1,783363.0625,648692,826819.1875,165292.609375,108464.5390625,131281.96875,"inorganic pyrophosphatase, putative"
3091,Tb927.3.2850:mRNA-p1,160136.875,163850.75,173189.421875,Filtered,Filtered,6544.97705078125,"Got1/Sft2-like family, putative"
3092,Tb927.3.2870:mRNA-p1,524255.5,543583.6875,551166.5,136999.828125,129043.8828125,139663.0625,"multicopper oxidase, putative"
3093,Tb927.3.2880:mRNA-p1,1113790.125,1352529.125,1395253.75,350622.15625,264273.15625,319250.0625,"Mitochondrial ATP synthase subunit, putative"
3094,Tb927.3.2890:mRNA-p1,435269.5,414608.15625,425463.78125,6268078,6653876,6376737.5,"radial spoke protein RSP10, putative"
3095,Tb927.3.2900:mRNA-p1,3236966.5,3291652.75,3325969.25,867070.3125,837723.375,841266.5,eukaryotic translation initiation factor 2 subunit alpha
3097,Tb927.3.2950:mRNA-p1,882358.4375,1063399.5,992866.1875,1113517.625,1221660.5,1117045.875,ribonuclease inhibitor- like protein
3098,Tb927.3.2960:mRNA-p1,13907132,16461132,14116769,246958.4375,323101.625,367439.03125,inosine-adenosine-guanosine-nucleosidehydrolase
3099,Tb927.3.2980:mRNA-p1,200084.140625,288089.0625,223690.3125,158064.484375,135326.96875,134004.78125,Mitochondrial iron transporter
3100,Tb927.3.3000:mRNA-p1,2632387.75,2868835,2973840.5,695294.875,704174.9375,685644.1875,Putative intraflagellar transport protein C3
3101,Tb927.3.3020:mRNA-p1,57205.91015625,57833.640625,56019.625,109350.15625,104247.0546875,108678.5390625,"actin-like protein, putative"
3102,Tb927.3.3030:mRNA-p1,710574.3125,547523.375,486006.28125,105891.5625,34310.8125,51792.296875,"phosphatidylcholine transfer protein, putative"
3103,Tb927.3.3040:mRNA-p1,761941.875,818704.5,298582.6875,3930907.5,3166771.75,3642204.5,"Right handed beta helix region, putative"
3104,Tb927.3.3060:mRNA-p1,587882.375,543235.125,572524.1875,114243.265625,119902.5078125,90358.84375,"hypothetical protein, conserved"
3105,Tb927.3.3070:mRNA-p1,995.193603515625,101541.3984375,12453.140625,144686.484375,135670.859375,133234.28125,"3', 5'-cyclic nucleotide phosphodiesterase, putative"
3106,Tb927.3.3080:mRNA-p1,52828.59375,30619.841796875,42841,26499.85546875,22111.158203125,23806.8359375,"Serine/threonine-protein kinase NEK6, putative"
3107,Tb927.3.3100:mRNA-p1,717070.8125,743363.1875,640900.125,40116.671875,24361.4765625,22258.982421875,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
3108,Tb927.3.3110:mRNA-p1,166106.46875,159452.09375,178043.21875,662177.625,761164.375,681664.1875,"Condensin complex subunit 3, putative"
3109,Tb927.3.3120:mRNA-p1,559238.6875,43849.95703125,50982.99609375,698174.8125,601659.0625,676041.875,"hypothetical protein, conserved"
3110,Tb927.3.3130:mRNA-p1,714148.875,849656.5625,904692.5625,1478772.75,1293224.5,1200446.75,Present in the outer mitochondrial membrane proteome 24
3111,Tb927.3.3140:mRNA-p1,218058.65625,227132.59375,233277.4375,110866.21875,88722.296875,74717.8984375,"hypothetical protein, conserved"
3112,Tb927.3.3150:mRNA-p1,75096.6484375,63009.65625,79457.9609375,480855.40625,477199.875,476468.90625,"hypothetical protein, conserved"
3113,Tb927.3.3160:mRNA-p1,136484.5,188797.4375,142215.21875,267070.96875,279683.65625,296762.125,Nuclear poly(A) polymerase 1
3114,Tb927.3.3170:mRNA-p1,189817.578125,168189.34375,181388.328125,1424199,1541964.75,1445955.875,SUMO-interacting motif-containing protein
3115,Tb927.3.3180:mRNA-p1,264752.28125,196261.578125,177118.5,2374015,2322282.25,2368473.5,Nucleoporin NUP98
3116,Tb927.3.3190:mRNA-p1,1617700.25,1867054.125,1867714.75,43545.0625,49334.98046875,77364.28125,"Serine/threonine-protein kinase NEK7, putative"
3117,Tb927.3.3200:mRNA-p1,388952.46875,436199.75,423321.5625,1922641.5,1795991.375,1882257.25,"Domain of unknown function (DUF4586), putative"
3118,Tb927.3.3220:mRNA-p1,275183.375,212888.234375,270734.875,2121349,2336923.5,2389189,"RNA polymerase-associated protein CTR9, putative"
3119,Tb927.3.3230:mRNA-p1,338381.40625,328435.25,373197.71875,257026.171875,229252.3125,236440.8125,"NOL1/NOP2/sun family, putative"
3121,Tb927.3.3250:mRNA-p1,159721.796875,166010.921875,177896.78125,332214.21875,346254.8125,346645.96875,"hypothetical protein, conserved"
3122,Tb927.3.3270:mRNA-p1,9549306,9474677,9249012,219167776,240277152,243061056,"ATP-dependent 6-phosphofructokinase, glycosomal"
3123,Tb927.3.3280:mRNA-p1,785435.5,879439.375,797579.75,139938.234375,265440.09375,100163.234375,"vacuolar protein sorting-associated protein 4, putative"
3124,Tb927.3.3300:mRNA-p1,273781.34375,219544.953125,237182.328125,14330837,15316181,16351161,Flagellum attachment zone protein 19
3125,Tb927.3.3310:mRNA-p1;Tb927.3.3320:mRNA-p1,6697269.5,5097503.5,5827468,17416708,18069846,17327948,"60S ribosomal protein L13, putative"
3126,Tb927.3.3330:mRNA-p1,2385535,2120412,2296375.75,706606.0625,630574.9375,663664,"heat shock protein 20, putative"
3127,Tb927.3.3350:mRNA-p1,Filtered,Filtered,Filtered,129075.5234375,125343.40625,132519.703125,"hypothetical protein, conserved"
3128,Tb927.3.3360:mRNA-p1,844198.375,734798.25,945705.375,296714.375,306625.9375,650448.25,"acyltransferase, putative"
3129,Tb927.3.3370:mRNA-p1,1451526.875,1434677.75,1619349.125,190379.296875,151669.921875,206060.1875,"hypothetical protein, conserved"
3131,Tb927.3.3390:mRNA-p1,513486.46875,489109.5,529635.375,232810.6875,220608.546875,243050.65625,"kinesin, putative"
3132,Tb927.3.3410:mRNA-p1,757029.375,1073476.5,912933.1875,14870.5205078125,15671.1787109375,17403,"aspartyl aminopeptidase, putative"
3133,Tb927.3.3440:mRNA-p1,34942.421875,16954.314453125,70802.78125,250950.78125,248828.109375,243851.484375,"phytanoyl-CoA dioxygenase (PhyH), putative"
3134,Tb927.3.3450:mRNA-p1,7455735,7871318,7741023.5,443653,406169.125,491951.09375,"ADP-ribosylation factor-like protein 3, putative"
3135,Tb927.3.3460:mRNA-p1,650117.8125,7036170,6224550.5,733052.4375,1300215.25,766886.5625,"succinate dehydrogenase flavoprotein subunit, putative"
3136,Tb927.3.3480:mRNA-p1,148118.53125,165549.75,150446.234375,143869.25,134900.78125,138602.8125,"U2 small nuclear ribonucleoprotein B, putative"
3137,Tb927.3.3490:mRNA-p1,2117742,1914476.25,1782716.25,852356.1875,828772.3125,738726.3125,High mobility group protein TDP1
3138,Tb927.3.3500:mRNA-p1,407047.40625,416257.6875,450545.875,142910.46875,130961.0234375,138168.71875,"hypothetical protein, conserved"
3139,Tb927.3.3510:mRNA-p1,156132.09375,170241.546875,172299.03125,124954.859375,106188.6328125,112836.8515625,"hypothetical protein, conserved"
3140,Tb927.3.3520:mRNA-p1,162720.28125,179517.546875,165894.6875,202945.203125,184722.3125,148954.515625,Present in the outer mitochondrial membrane proteome 25
3142,Tb927.3.3540:mRNA-p1,443048,457058.40625,392828,1199412.25,888015.1875,1657379.625,Nucleoporin NUP53b
3143,Tb927.3.3550:mRNA-p1,23526.37890625,21456.943359375,18428.26953125,25675.9609375,29869.583984375,26102.37109375,"hypothetical protein, conserved"
3144,Tb927.3.3560:mRNA-p1,4474828,4558919.5,4060944.25,167733.375,165977.71875,229018.703125,"U-box domain containing protein, putative"
3145,Tb927.3.3580:mRNA-p1,6009727,5563061.5,5621360,540808,543954.6875,527714.875,"heat shock protein 90, putative"
3146,Tb927.3.3590:mRNA-p1,65960.625,103514.515625,118823.8125,852456.5,762360.4375,796435.875,"U3 small nucleolar ribonucleoprotein protein MPP10, putative"
3147,Tb927.3.3610:mRNA-p1,2007022.875,2511020.25,2462606.75,176399.65625,147443.109375,185026.8125,"peroxisomal targeting signal 2 receptor, putative"
3149,Tb927.3.3630:mRNA-p1,158068.515625,175062.5,167350.984375,45215.03125,49452.85546875,44361.90234375,"Elongation factor Ts, mitochondrial, putative"
3150,Tb927.3.3640:mRNA-p1,353882.53125,350786.0625,363098.65625,106106.5390625,81236.078125,105258.609375,bardet-biedl syndrome 7 protein
3151,Tb927.3.3650:mRNA-p1,27652.291015625,16441.0546875,24946.357421875,431538.1875,436344.5625,419707.5625,"hypothetical protein, conserved"
3152,Tb927.3.3670:mRNA-p1,339136.9375,147182.390625,352802.09375,1493322.25,1465432.625,1412467.25,Triple RNA binding domain protein 3
3153,Tb927.3.3680:mRNA-p1,32125.53515625,75389.046875,68654.359375,82644.8203125,75389.984375,81166.3671875,"hypothetical protein, conserved"
3154,Tb927.3.3690:mRNA-p1,1025593,690992.875,688818.0625,8289610,7679761,8327034,"flagellar radial spoke protein-like, putative"
3156,Tb927.3.3720:mRNA-p1,154056.203125,175870.515625,291483.09375,Filtered,Filtered,Filtered,"Golgi vesicular membrane trafficking protein, putative"
3157,Tb927.3.3740:mRNA-p1,35543.98046875,35509.6015625,21435.888671875,238585.5,223208.265625,211418.59375,"Zinc-finger double-stranded RNA-binding, putative"
3158,Tb927.3.3750:mRNA-p1,504134.65625,412876.65625,442438.96875,19077248,18022334,19725642,"paraflagellar rod component, putative"
3159,Tb927.3.3760:mRNA-p1;Tb927.3.3780:mRNA-p1,47124700,45116080,49333268,996125.0625,962777.1875,1435136.375,"tryparedoxin 1a, putative"
3160,Tb927.3.3800.2:mRNA-p1,32449.107421875,30047.81640625,26525.70703125,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
3161,Tb927.3.3820:mRNA-p1,1600859.5,1616822.625,1583377.75,523167.03125,440805.03125,514717.40625,"hypothetical protein, conserved"
3162,Tb927.3.3830:mRNA-p1,1119792.625,1228321.5,1103823.375,306753.65625,307174.84375,238062.140625,"hypothetical protein, conserved"
3163,Tb927.3.3840:mRNA-p1,59179.5546875,46935.3984375,94580.6640625,186525.40625,126954.6953125,75679.375,"Family of unknown function (DUF572), putative"
3164,Tb927.3.3850:mRNA-p1,424060.125,406234.8125,447809.625,74347.2265625,68663.21875,69381.59375,COPII coat assembly protein sec16
3166,Tb927.3.3880:mRNA-p1,846237.875,942014.1875,843777.625,142869.03125,131158.6875,133201.859375,"hypothetical protein, conserved"
3167,Tb927.3.3900:mRNA-p1,2659191.25,2662301.25,3046226.5,729859.4375,778743.125,733968.625,"carnitine O-palmitoyltransferase II, putative"
3168,Tb927.3.3910:mRNA-p1,54203.3046875,303589.9375,62347.5859375,103602.328125,107647.359375,102511.171875,DNA-directed RNA polymerase III subunit RPC6
3169,Tb927.3.3940:mRNA-p1,756934.3125,496334.15625,1066221.375,145435.03125,161894.671875,143898.46875,"RNA-binding protein, putative"
3170,Tb927.3.3950:mRNA-p1,170641.625,160788.046875,184150.109375,495661.21875,490178.34375,461279.9375,"hypothetical protein, conserved"
3171,Tb927.3.3970:mRNA-p1,472949.125,534971.25,484268.65625,1027855.125,972290.9375,929928.75,"Cell growth-regulating nucleolar protein, putative"
3173,Tb927.3.4000:mRNA-p1,1149432,1370364.375,1088280.375,131268.71875,108903.5078125,190662.96875,"clathrin coat assembly protein ap19, putative"
3174,Tb927.3.4020:mRNA-p1,Filtered,Filtered,2532.9248046875,31402.296875,43687.40625,39669.87109375,"phosphatidylinositol 4-kinase alpha, putative"
3175,Tb927.3.4030:mRNA-p1,367423.34375,397119.28125,437567.25,169013.3125,166430.703125,164637.265625,"hypothetical protein, conserved"
3176,Tb927.3.4040:mRNA-p1,3316698,2969577.5,3547506,73926.234375,62264.3515625,110347.8515625,"Ankyrin repeats (3 copies), putative"
3177,Tb927.3.4060:mRNA-p1,170211.453125,166767.40625,209928.46875,91922.890625,102961.59375,63049.28125,asparagine synthetase domain-containing protein 1
3178,Tb927.3.4070:mRNA-p1,2797689.5,2748532.25,2508701,1024887.5,862166.5625,996307.625,"Pyruvate transporter, putative"
3179,Tb927.3.4080:mRNA-p1;Tb927.3.4090:mRNA-p1;Tb927.3.4100:mRNA-p1,13975042,18120848,14627846,12150833,10191224,10587242,"Pyruvate transporter, putative"
3180,Tb927.3.4120:mRNA-p1,159250.28125,156829.6875,167756.0625,317024.3125,312093.53125,282137.28125,"hypothetical protein, conserved"
3181,Tb927.3.4140:mRNA-p1,54815.42578125,59203.03125,52033.82421875,1115494,1072896,1123145.5,"hypothetical protein, conserved"
3183,Tb927.3.4160:mRNA-p1,657625.3125,599485.125,750969.625,56891.66796875,39395.8046875,53881.8515625,"XPC-binding domain/UBA/TS-N domain containing protein, putative"
3185,Tb927.3.4190:mRNA-p1,1345025.5,1620569,1230646.875,234790.53125,132137.203125,119837.03125,"endosomal integral membrane protein, putative"
3187,Tb927.3.4210:mRNA-p1,105749.25,92048.3515625,121147.796875,40471.06640625,36720.3984375,48023.83203125,"hypothetical protein, conserved"
3188,Tb927.3.4220:mRNA-p1,103838.09375,85179.21875,98284.359375,7112.36572265625,Filtered,Filtered,"Zn-finger domain protein, putative"
3189,Tb927.3.4230:mRNA-p1,208499.75,246007.515625,221474.109375,71632.3515625,66867.5234375,70806.046875,"serine peptidase, clan SB, family S8-like protein"
3190,Tb927.3.4240:mRNA-p1,80944.125,60579.77734375,56464.60546875,100999.265625,113611.7578125,171709.484375,"thioredoxin, putative"
3191,Tb927.3.4250:mRNA-p1,437302.25,445963.21875,448308.78125,63230.890625,55203.9375,68960.90625,"hypothetical protein, conserved"
3192,Tb927.3.4260:mRNA-p1,355083.53125,400859.90625,369687.8125,1375439.25,1221930.25,1342772.625,Acetyl-CoA hydrolase
3193,Tb927.3.4270:mRNA-p1,594674.3125,595514.8125,589307,55864.22265625,79972.5625,22483.46875,"hypothetical protein, conserved"
3194,Tb927.3.4340:mRNA-p1,548901.3125,148540.859375,645825.625,115995.4375,783638.8125,701255.3125,"diphthamide synthesis protein, putative"
3195,Tb927.3.4350:mRNA-p1,334051.5,274443.25,312082.46875,234355.84375,300291.4375,145354.15625,"twin BRCT domain containing protein, putative"
